,rider_name,nation,season,team,race,racetype,racedays
737,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,nc-france-u23,lt,1
738,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,grand-prix-de-la-ville-de-perenchies,lt,1
739,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,boucles-de-la-mayenne,gc,4
740,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,paris-roubaix-espoirs,lt,1
741,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,tour-des-flandres-espoirs,lt,1
742,adrien_petit,fr,2010,cofidis-le-credit-en-ligne-2010,tour-de-normadie,gc,8
743,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,paris-tours,lt,1
744,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,memorial-frank-vandenbroucke,lt,1
745,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,circuit-franco-belge,gc,4
746,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,world-championships-u23,lt,1
747,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,gp-de-fourmies,lt,1
748,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,brussels-cycling-classic,lt,1
749,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,bretagne-classic,lt,1
750,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,tour-du-poitou-charentes-et-de-la-vienne,gc,5
751,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,chateauroux-classic-de-l-indre-trophee-fenioux,lt,1
752,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,tour-of-denmark,gc,6
753,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,halle-ingooigem,lt,1
754,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,tour-of-slovenia,gc,4
755,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,tour-of-belgium,gc,5
756,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,60th-tour-de-picardie,gc,3
757,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,Eschborn-Frankfurt,lt,1
758,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,tro-bro-leon,lt,1
759,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,gp-de-denain,lt,1
760,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,paris-roubaix,lt,1
761,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,scheldeprijs,lt,1
762,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,gent-wevelgem,lt,1
763,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,e3-harelbeke,lt,1
764,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,cholet-pays-de-loire,lt,1
765,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,gp-samyn,lt,1
766,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,kuurne-brussel-kuurne,lt,1
767,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,omloop-het-nieuwsblad,lt,1
768,adrien_petit,fr,2011,cofidis-le-credit-en-ligne-2011,trofeo-laigueglia,lt,1
769,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,paris-tours,lt,1
770,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,memorial-frank-vandenbroucke,lt,1
771,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-d-isbergues,lt,1
772,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-de-la-somme,lt,1
773,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-de-wallonie,lt,1
774,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-de-fourmies,lt,1
775,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,brussels-cycling-classic,lt,1
776,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,memorial-rik-van-steenbergen,lt,1
777,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,world-ports-classic,gc,2
778,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,tour-du-poitou-charentes-et-de-la-vienne,gc,5
779,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,chateauroux-classic-de-l-indre-trophee-fenioux,lt,1
780,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,tour-de-wallonie,gc,5
781,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,nc-france,lt,1
782,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,halle-ingooigem,lt,1
783,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,60th-tour-de-picardie,gc,3
784,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,4-jours-de-dunkerque,gc,5
785,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,tro-bro-leon,lt,1
786,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-de-denain,lt,1
787,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,paris-roubaix,lt,1
788,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-cerami,lt,1
789,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,fleche-d-emeraude-saint-malo,lt,1
790,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gent-wevelgem,lt,1
791,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,e3-harelbeke,lt,1
792,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,dwars-door-vlaanderen,lt,1
793,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,cholet-pays-de-loire,lt,1
794,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,3daagse-van-west-vlaanderen,gc,2
795,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,gp-samyn,lt,1
796,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,kuurne-brussel-kuurne,lt,1
797,adrien_petit,fr,2012,cofidis-le-credit-en-ligne-2012,omloop-het-nieuwsblad,lt,1
798,adrien_petit,fr,2013,cofidis-solutions-credits-2013,paris-tours,lt,1
799,adrien_petit,fr,2013,cofidis-solutions-credits-2013,memorial-frank-vandenbroucke,lt,1
800,adrien_petit,fr,2013,cofidis-solutions-credits-2013,circuit-franco-belge,gc,4
801,adrien_petit,fr,2013,cofidis-solutions-credits-2013,gp-d-isbergues,lt,1
802,adrien_petit,fr,2013,cofidis-solutions-credits-2013,gp-de-la-somme,lt,1
803,adrien_petit,fr,2013,cofidis-solutions-credits-2013,vuelta-a-espana,gc,1
804,adrien_petit,fr,2013,cofidis-solutions-credits-2013,tour-de-l-ain,gc,4
805,adrien_petit,fr,2013,cofidis-solutions-credits-2013,circuito-de-getxo,lt,1
806,adrien_petit,fr,2013,cofidis-solutions-credits-2013,prueba-villafranca,lt,1
807,adrien_petit,fr,2013,cofidis-solutions-credits-2013,tour-of-austria,gc,8
808,adrien_petit,fr,2013,cofidis-solutions-credits-2013,nc-france,lt,1
809,adrien_petit,fr,2013,cofidis-solutions-credits-2013,halle-ingooigem,lt,1
810,adrien_petit,fr,2013,cofidis-solutions-credits-2013,la-route-d-occitanie,gc,4
811,adrien_petit,fr,2013,cofidis-solutions-credits-2013,60th-tour-de-picardie,gc,3
812,adrien_petit,fr,2013,cofidis-solutions-credits-2013,4-jours-de-dunkerque,gc,5
813,adrien_petit,fr,2013,cofidis-solutions-credits-2013,la-roue-tourangelle,lt,1
814,adrien_petit,fr,2013,cofidis-solutions-credits-2013,tro-bro-leon,lt,1
815,adrien_petit,fr,2013,cofidis-solutions-credits-2013,gp-de-denain,lt,1
816,adrien_petit,fr,2013,cofidis-solutions-credits-2013,paris-roubaix,lt,1
817,adrien_petit,fr,2013,cofidis-solutions-credits-2013,val-d-ille-u-classic-35,lt,1
818,adrien_petit,fr,2013,cofidis-solutions-credits-2013,gent-wevelgem,lt,1
819,adrien_petit,fr,2013,cofidis-solutions-credits-2013,e3-harelbeke,lt,1
820,adrien_petit,fr,2013,cofidis-solutions-credits-2013,dwars-door-vlaanderen,lt,1
821,adrien_petit,fr,2013,cofidis-solutions-credits-2013,cholet-pays-de-loire,lt,1
822,adrien_petit,fr,2013,cofidis-solutions-credits-2013,classic-loire-atlantique,lt,1
823,adrien_petit,fr,2013,cofidis-solutions-credits-2013,3daagse-van-west-vlaanderen,gc,2
824,adrien_petit,fr,2013,cofidis-solutions-credits-2013,gp-samyn,lt,1
825,adrien_petit,fr,2013,cofidis-solutions-credits-2013,omloop-het-nieuwsblad,lt,1
826,adrien_petit,fr,2013,cofidis-solutions-credits-2013,trofeo-alcudia,lt,1
827,adrien_petit,fr,2013,cofidis-solutions-credits-2013,deia-trophy,lt,1
828,adrien_petit,fr,2013,cofidis-solutions-credits-2013,trofeo-cala-millor,lt,1
829,adrien_petit,fr,2013,cofidis-solutions-credits-2013,16th-challenge-volta-a-mallorca,lt,1
830,adrien_petit,fr,2013,cofidis-solutions-credits-2013,la-tropicale-amissa-bongo,gc,7
831,adrien_petit,fr,2014,cofidis-solutions-credits-2014,paris-tours,lt,1
832,adrien_petit,fr,2014,cofidis-solutions-credits-2014,paris-bourges,lt,1
833,adrien_petit,fr,2014,cofidis-solutions-credits-2014,memorial-frank-vandenbroucke,lt,1
834,adrien_petit,fr,2014,cofidis-solutions-credits-2014,circuit-franco-belge,gc,4
835,adrien_petit,fr,2014,cofidis-solutions-credits-2014,gp-d-isbergues,lt,1
836,adrien_petit,fr,2014,cofidis-solutions-credits-2014,kampioenschap-van-vlaanderen,lt,1
837,adrien_petit,fr,2014,cofidis-solutions-credits-2014,gp-de-fourmies,lt,1
838,adrien_petit,fr,2014,cofidis-solutions-credits-2014,brussels-cycling-classic,lt,1
839,adrien_petit,fr,2014,cofidis-solutions-credits-2014,bretagne-classic,lt,1
840,adrien_petit,fr,2014,cofidis-solutions-credits-2014,chateauroux-classic-de-l-indre-trophee-fenioux,lt,1
841,adrien_petit,fr,2014,cofidis-solutions-credits-2014,tour-de-france,gc,1
842,adrien_petit,fr,2014,cofidis-solutions-credits-2014,nc-france,lt,1
843,adrien_petit,fr,2014,cofidis-solutions-credits-2014,halle-ingooigem,lt,1
844,adrien_petit,fr,2014,cofidis-solutions-credits-2014,tour-de-luxembourg,gc,4
845,adrien_petit,fr,2014,cofidis-solutions-credits-2014,gp-de-la-somme,lt,1
846,adrien_petit,fr,2014,cofidis-solutions-credits-2014,la-roue-tourangelle,lt,1
847,adrien_petit,fr,2014,cofidis-solutions-credits-2014,tro-bro-leon,lt,1
848,adrien_petit,fr,2014,cofidis-solutions-credits-2014,gp-de-denain,lt,1
849,adrien_petit,fr,2014,cofidis-solutions-credits-2014,paris-roubaix,lt,1
850,adrien_petit,fr,2014,cofidis-solutions-credits-2014,scheldeprijs,lt,1
851,adrien_petit,fr,2014,cofidis-solutions-credits-2014,ronde-van-vlaanderen,lt,1
852,adrien_petit,fr,2014,cofidis-solutions-credits-2014,gent-wevelgem,lt,1
853,adrien_petit,fr,2014,cofidis-solutions-credits-2014,e3-harelbeke,lt,1
854,adrien_petit,fr,2014,cofidis-solutions-credits-2014,dwars-door-vlaanderen,lt,1
855,adrien_petit,fr,2014,cofidis-solutions-credits-2014,kuurne-brussel-kuurne,lt,1
856,adrien_petit,fr,2014,cofidis-solutions-credits-2014,omloop-het-nieuwsblad,lt,1
857,adrien_petit,fr,2014,cofidis-solutions-credits-2014,volta-ao-algarve,gc,5
858,adrien_petit,fr,2014,cofidis-solutions-credits-2014,trofeo-alcudia,lt,1
859,adrien_petit,fr,2014,cofidis-solutions-credits-2014,deia-trophy,lt,1
860,adrien_petit,fr,2014,cofidis-solutions-credits-2014,trofeo-cala-millor,lt,1
861,adrien_petit,fr,2014,cofidis-solutions-credits-2014,16th-challenge-volta-a-mallorca,lt,1
862,adrien_petit,fr,2014,cofidis-solutions-credits-2014,la-tropicale-amissa-bongo,gc,7
863,adrien_petit,fr,2015,cofidis-solutions-credits-2015,nationale-sluitingsprijs-putte-kapellen,lt,1
864,adrien_petit,fr,2015,cofidis-solutions-credits-2015,paris-tours,lt,1
865,adrien_petit,fr,2015,cofidis-solutions-credits-2015,memorial-frank-vandenbroucke,lt,1
866,adrien_petit,fr,2015,cofidis-solutions-credits-2015,circuit-franco-belge,gc,4
867,adrien_petit,fr,2015,cofidis-solutions-credits-2015,gp-d-isbergues,lt,1
868,adrien_petit,fr,2015,cofidis-solutions-credits-2015,gp-de-fourmies,lt,1
869,adrien_petit,fr,2015,cofidis-solutions-credits-2015,tour-du-poitou-charentes-et-de-la-vienne,gc,5
870,adrien_petit,fr,2015,cofidis-solutions-credits-2015,la-poly-normande,lt,1
871,adrien_petit,fr,2015,cofidis-solutions-credits-2015,prueba-villafranca,lt,1
872,adrien_petit,fr,2015,cofidis-solutions-credits-2015,nc-france,lt,1
873,adrien_petit,fr,2015,cofidis-solutions-credits-2015,halle-ingooigem,lt,1
874,adrien_petit,fr,2015,cofidis-solutions-credits-2015,ster-elektro-tour,gc,4
875,adrien_petit,fr,2015,cofidis-solutions-credits-2015,60th-tour-de-picardie,gc,3
876,adrien_petit,fr,2015,cofidis-solutions-credits-2015,4-jours-de-dunkerque,gc,5
877,adrien_petit,fr,2015,cofidis-solutions-credits-2015,gp-de-la-somme,lt,1
878,adrien_petit,fr,2015,cofidis-solutions-credits-2015,tro-bro-leon,lt,1
879,adrien_petit,fr,2015,cofidis-solutions-credits-2015,brabantse-pijl,lt,1
880,adrien_petit,fr,2015,cofidis-solutions-credits-2015,paris-roubaix,lt,1
881,adrien_petit,fr,2015,cofidis-solutions-credits-2015,scheldeprijs,lt,1
882,adrien_petit,fr,2015,cofidis-solutions-credits-2015,ronde-van-vlaanderen,lt,1
883,adrien_petit,fr,2015,cofidis-solutions-credits-2015,gent-wevelgem,lt,1
884,adrien_petit,fr,2015,cofidis-solutions-credits-2015,dwars-door-vlaanderen,lt,1
885,adrien_petit,fr,2015,cofidis-solutions-credits-2015,milano-sanremo,lt,1
886,adrien_petit,fr,2015,cofidis-solutions-credits-2015,3daagse-van-west-vlaanderen,gc,2
887,adrien_petit,fr,2015,cofidis-solutions-credits-2015,gp-samyn,lt,1
888,adrien_petit,fr,2015,cofidis-solutions-credits-2015,kuurne-brussel-kuurne,lt,1
889,adrien_petit,fr,2015,cofidis-solutions-credits-2015,omloop-het-nieuwsblad,lt,1
890,adrien_petit,fr,2015,cofidis-solutions-credits-2015,tour-of-oman,gc,6
891,adrien_petit,fr,2015,cofidis-solutions-credits-2015,tour-of-qatar,gc,6
892,adrien_petit,fr,2015,cofidis-solutions-credits-2015,16th-challenge-volta-a-mallorca,lt,1
893,adrien_petit,fr,2015,cofidis-solutions-credits-2015,deia-trophy,lt,1
894,adrien_petit,fr,2016,direct-energie-2016,world-championship,lt,1
895,adrien_petit,fr,2016,direct-energie-2016,paris-tours,lt,1
896,adrien_petit,fr,2016,direct-energie-2016,memorial-frank-vandenbroucke,lt,1
897,adrien_petit,fr,2016,direct-energie-2016,tour-de-vendee,lt,1
898,adrien_petit,fr,2016,direct-energie-2016,gp-d-isbergues,lt,1
899,adrien_petit,fr,2016,direct-energie-2016,gp-impanis,lt,1
900,adrien_petit,fr,2016,direct-energie-2016,gp-montreal,lt,1
901,adrien_petit,fr,2016,direct-energie-2016,gp-quebec,lt,1
902,adrien_petit,fr,2016,direct-energie-2016,gp-de-fourmies,lt,1
903,adrien_petit,fr,2016,direct-energie-2016,bretagne-classic,lt,1
904,adrien_petit,fr,2016,direct-energie-2016,tour-du-poitou-charentes-et-de-la-vienne,gc,5
905,adrien_petit,fr,2016,direct-energie-2016,tour-du-limousin,gc,4
906,adrien_petit,fr,2016,direct-energie-2016,tour-de-france,gc,1
907,adrien_petit,fr,2016,direct-energie-2016,nc-france,lt,1
908,adrien_petit,fr,2016,direct-energie-2016,boucles-de-la-mayenne,gc,3
909,adrien_petit,fr,2016,direct-energie-2016,tour-of-california,gc,8
910,adrien_petit,fr,2016,direct-energie-2016,4-jours-de-dunkerque,gc,5
911,adrien_petit,fr,2016,direct-energie-2016,paris-roubaix,lt,1
912,adrien_petit,fr,2016,direct-energie-2016,scheldeprijs,lt,1
913,adrien_petit,fr,2016,direct-energie-2016,ronde-van-vlaanderen,lt,1
914,adrien_petit,fr,2016,direct-energie-2016,driedaagse-vd-panne,gc,a
915,adrien_petit,fr,2016,direct-energie-2016,gent-wevelgem,lt,1
916,adrien_petit,fr,2016,direct-energie-2016,dwars-door-vlaanderen,lt,1
917,adrien_petit,fr,2016,direct-energie-2016,paris-nice,gc,7
918,adrien_petit,fr,2016,direct-energie-2016,kuurne-brussel-kuurne,lt,1
919,adrien_petit,fr,2016,direct-energie-2016,omloop-het-nieuwsblad,lt,1
920,adrien_petit,fr,2016,direct-energie-2016,clasica-de-almeria,lt,1
921,adrien_petit,fr,2016,direct-energie-2016,vuelta-ciclista-a-la-region-de-murcia,lt,1
922,adrien_petit,fr,2016,direct-energie-2016,etoile-de-besseges,gc,5
923,adrien_petit,fr,2016,direct-energie-2016,la-tropicale-amissa-bongo,gc,7
924,adrien_petit,fr,2017,direct-energie-2017,paris-tours,lt,1
925,adrien_petit,fr,2017,direct-energie-2017,paris-bourges,lt,1
926,adrien_petit,fr,2017,direct-energie-2017,memorial-frank-vandenbroucke,lt,1
927,adrien_petit,fr,2017,direct-energie-2017,circuit-franco-belge,lt,1
928,adrien_petit,fr,2017,direct-energie-2017,omloop-eurometropool,lt,1
929,adrien_petit,fr,2017,direct-energie-2017,tour-of-denmark,gc,5
930,adrien_petit,fr,2017,direct-energie-2017,gp-de-fourmies,lt,1
931,adrien_petit,fr,2017,direct-energie-2017,tour-du-poitou-charentes-et-de-la-vienne,gc,5
932,adrien_petit,fr,2017,direct-energie-2017,tour-de-france,gc,1
933,adrien_petit,fr,2017,direct-energie-2017,nc-france,lt,1
934,adrien_petit,fr,2017,direct-energie-2017,tour-of-belgium,gc,5
935,adrien_petit,fr,2017,direct-energie-2017,gp-de-la-somme,lt,1
936,adrien_petit,fr,2017,direct-energie-2017,4-jours-de-dunkerque,gc,6
937,adrien_petit,fr,2017,direct-energie-2017,paris-roubaix,lt,1
938,adrien_petit,fr,2017,direct-energie-2017,ronde-van-vlaanderen,lt,1
939,adrien_petit,fr,2017,direct-energie-2017,driedaagse-vd-panne,gc,a
940,adrien_petit,fr,2017,direct-energie-2017,e3-harelbeke,lt,1
941,adrien_petit,fr,2017,direct-energie-2017,dwars-door-vlaanderen,lt,1
942,adrien_petit,fr,2017,direct-energie-2017,paris-nice,gc,8
943,adrien_petit,fr,2017,direct-energie-2017,kuurne-brussel-kuurne,lt,1
944,adrien_petit,fr,2017,direct-energie-2017,omloop-het-nieuwsblad,lt,1
945,adrien_petit,fr,2017,direct-energie-2017,clasica-de-almeria,lt,1
946,adrien_petit,fr,2017,direct-energie-2017,vuelta-a-la-comunidad-valenciana,gc,5
947,adrien_petit,fr,2018,direct-energie-2018,paris-tours,lt,1
948,adrien_petit,fr,2018,direct-energie-2018,paris-bourges,lt,1
949,adrien_petit,fr,2018,direct-energie-2018,memorial-frank-vandenbroucke,lt,1
950,adrien_petit,fr,2018,direct-energie-2018,circuit-franco-belge,lt,1
951,adrien_petit,fr,2018,direct-energie-2018,gp-impanis-van-petegem,lt,1
952,adrien_petit,fr,2018,direct-energie-2018,kampioenschap-van-vlaanderen,lt,1
953,adrien_petit,fr,2018,direct-energie-2018,omloop-mandel-leie-schelde-meulebeke,lt,1
954,adrien_petit,fr,2018,direct-energie-2018,great-war-remembrance-race,lt,1
955,adrien_petit,fr,2018,direct-energie-2018,arctic-race-of-norway,gc,4
956,adrien_petit,fr,2018,direct-energie-2018,tour-de-wallonie,gc,5
957,adrien_petit,fr,2018,direct-energie-2018,gp-cerami,lt,1
958,adrien_petit,fr,2018,direct-energie-2018,nc-france,lt,1
959,adrien_petit,fr,2018,direct-energie-2018,paris-chauny-classique,lt,1
960,adrien_petit,fr,2018,direct-energie-2018,la-route-d-occitanie,gc,4
961,adrien_petit,fr,2018,direct-energie-2018,tour-de-luxembourg,gc,4
962,adrien_petit,fr,2018,direct-energie-2018,boucles-de-l-aulne,lt,1
963,adrien_petit,fr,2018,direct-energie-2018,4-jours-de-dunkerque,gc,6
964,adrien_petit,fr,2018,direct-energie-2018,paris-roubaix,lt,1
965,adrien_petit,fr,2018,direct-energie-2018,la-roue-tourangelle,lt,1
966,adrien_petit,fr,2018,direct-energie-2018,dwars-door-vlaanderen,lt,1
967,adrien_petit,fr,2018,direct-energie-2018,e3-harelbeke,lt,1
968,adrien_petit,fr,2018,direct-energie-2018,driedaagse-vd-panne,lt,1
969,adrien_petit,fr,2018,direct-energie-2018,gp-de-denain,lt,1
970,adrien_petit,fr,2018,direct-energie-2018,nokere-koers,lt,1
971,adrien_petit,fr,2018,direct-energie-2018,paris-troyes,lt,1
972,adrien_petit,fr,2018,direct-energie-2018,3daagse-van-west-vlaanderen,lt,1
973,adrien_petit,fr,2018,direct-energie-2018,gp-samyn,lt,1
974,adrien_petit,fr,2018,direct-energie-2018,kuurne-brussel-kuurne,lt,1
975,adrien_petit,fr,2018,direct-energie-2018,clasica-de-almeria,lt,1
976,adrien_petit,fr,2018,direct-energie-2018,vuelta-a-la-comunidad-valenciana,gc,5
977,adrien_petit,fr,2018,direct-energie-2018,la-tropicale-amissa-bongo,gc,7
978,adrien_petit,fr,2019,team-total-direct-energie-2019,paris-bourges,lt,1
979,adrien_petit,fr,2019,team-total-direct-energie-2019,memorial-frank-vandenbroucke,lt,1
980,adrien_petit,fr,2019,team-total-direct-energie-2019,famenne-ardenne-classic,lt,1
981,adrien_petit,fr,2019,team-total-direct-energie-2019,circuit-franco-belge,lt,1
982,adrien_petit,fr,2019,team-total-direct-energie-2019,munsterland-giro,lt,1
983,adrien_petit,fr,2019,team-total-direct-energie-2019,paris-chauny-classique,lt,1
984,adrien_petit,fr,2019,team-total-direct-energie-2019,omloop-van-het-houtland-lichtervelde,lt,1
985,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-d-isbergues,lt,1
986,adrien_petit,fr,2019,team-total-direct-energie-2019,kampioenschap-van-vlaanderen,lt,1
987,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-de-wallonie,lt,1
988,adrien_petit,fr,2019,team-total-direct-energie-2019,antwerp-port-epic,lt,1
989,adrien_petit,fr,2019,team-total-direct-energie-2019,brussels-cycling-classic,lt,1
990,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-jef-scherens,lt,1
991,adrien_petit,fr,2019,team-total-direct-energie-2019,omloop-mandel-leie-schelde-meulebeke,lt,1
992,adrien_petit,fr,2019,team-total-direct-energie-2019,druivenkoers-overijse,lt,1
993,adrien_petit,fr,2019,team-total-direct-energie-2019,schaal-schels,lt,1
994,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-stad-zottegem,lt,1
995,adrien_petit,fr,2019,team-total-direct-energie-2019,uec-road-european-championships,lt,1
996,adrien_petit,fr,2019,team-total-direct-energie-2019,ride-london-classic,lt,1
997,adrien_petit,fr,2019,team-total-direct-energie-2019,tour-de-wallonie,gc,5
998,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-cerami,lt,1
999,adrien_petit,fr,2019,team-total-direct-energie-2019,nc-france,lt,1
1000,adrien_petit,fr,2019,team-total-direct-energie-2019,circuit-des-xi-villes,lt,1
1001,adrien_petit,fr,2019,team-total-direct-energie-2019,dwars-door-het-hageland,lt,1
1002,adrien_petit,fr,2019,team-total-direct-energie-2019,tour-of-belgium,gc,5
1003,adrien_petit,fr,2019,team-total-direct-energie-2019,tour-de-luxembourg,gc,4
1004,adrien_petit,fr,2019,team-total-direct-energie-2019,circuit-de-wallonie,lt,1
1005,adrien_petit,fr,2019,team-total-direct-energie-2019,grote-prijs-marcel-kint,lt,1
1006,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-de-la-somme,lt,1
1007,adrien_petit,fr,2019,team-total-direct-energie-2019,paris-roubaix,lt,1
1008,adrien_petit,fr,2019,team-total-direct-energie-2019,scheldeprijs,lt,1
1009,adrien_petit,fr,2019,team-total-direct-energie-2019,ronde-van-vlaanderen,lt,1
1010,adrien_petit,fr,2019,team-total-direct-energie-2019,dwars-door-vlaanderen,lt,1
1011,adrien_petit,fr,2019,team-total-direct-energie-2019,gent-wevelgem,lt,1
1012,adrien_petit,fr,2019,team-total-direct-energie-2019,driedaagse-vd-panne,lt,1
1013,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-de-denain,lt,1
1014,adrien_petit,fr,2019,team-total-direct-energie-2019,paris-nice,gc,8
1015,adrien_petit,fr,2019,team-total-direct-energie-2019,gp-samyn,lt,1
1016,adrien_petit,fr,2019,team-total-direct-energie-2019,kuurne-brussel-kuurne,lt,1
1017,adrien_petit,fr,2019,team-total-direct-energie-2019,omloop-het-nieuwsblad,lt,1
1018,adrien_petit,fr,2019,team-total-direct-energie-2019,tour-of-oman,gc,6
1019,adrien_petit,fr,2019,team-total-direct-energie-2019,vuelta-a-la-comunidad-valenciana,gc,5
1020,adrien_petit,fr,2019,team-total-direct-energie-2019,la-tropicale-amissa-bongo,gc,7
1021,adrien_petit,fr,2020,team-total-direct-energie-2020,driedaagse-vd-panne,lt,1
1022,adrien_petit,fr,2020,team-total-direct-energie-2020,ronde-van-vlaanderen,lt,1
1023,adrien_petit,fr,2020,team-total-direct-energie-2020,scheldeprijs,lt,1
1024,adrien_petit,fr,2020,team-total-direct-energie-2020,gent-wevelgem,lt,1
1025,adrien_petit,fr,2020,team-total-direct-energie-2020,binckbank-tour,gc,5
1026,adrien_petit,fr,2020,team-total-direct-energie-2020,gp-d-isbergues,lt,1
1027,adrien_petit,fr,2020,team-total-direct-energie-2020,tirreno-adriatico,gc,8
1028,adrien_petit,fr,2020,team-total-direct-energie-2020,brussels-cycling-classic,lt,1
1029,adrien_petit,fr,2020,team-total-direct-energie-2020,druivenkoers-overijse,lt,1
1030,adrien_petit,fr,2020,team-total-direct-energie-2020,nc-france,lt,1
1031,adrien_petit,fr,2020,team-total-direct-energie-2020,dwars-door-het-hageland,lt,1
1032,adrien_petit,fr,2020,team-total-direct-energie-2020,milano-sanremo,lt,1
1033,adrien_petit,fr,2020,team-total-direct-energie-2020,gp-samyn,lt,1
1034,adrien_petit,fr,2020,team-total-direct-energie-2020,kuurne-brussel-kuurne,lt,1
1035,adrien_petit,fr,2020,team-total-direct-energie-2020,omloop-het-nieuwsblad,lt,1
1036,adrien_petit,fr,2020,team-total-direct-energie-2020,ruta-del-sol,gc,5
1037,adrien_petit,fr,2020,team-total-direct-energie-2020,tour-de-saudi-arabia,gc,5
1043,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,triptyque-des-barrages,gc,3
1044,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,schaal-schels,lt,1
1045,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,okolo-slovenska,gc,5
1046,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,antwerpse-havenpijl,lt,1
1047,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,gp-stad-zottegem,lt,1
1048,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,riga-jurmala-gp,lt,1
1049,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,tallinn-tartu-gp,lt,1
1050,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,olympias-tour,gc,9
1051,aidis_kruopis,lt,2007,klaipeda-splendid-cycling-team-2007,scheldeprijs,lt,1
